Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,segment
3038,51,Female,Belt,Accessories,44,L,Charcoal,Summer,4.8,No,Debit Card,Next Day Air,No,No,2,Cash,Annually,1
3039,56,Female,Jewelry,Accessories,39,M,Brown,Summer,4.2,No,Bank Transfer,Free Shipping,No,No,36,Debit Card,Annually,1
3040,59,Female,Blouse,Clothing,48,L,Blue,Spring,3.2,No,Bank Transfer,Next Day Air,No,No,31,PayPal,Bi-Weekly,1
3041,18,Female,Handbag,Accessories,32,M,Gold,Fall,4.1,No,PayPal,Express,No,No,10,Cash,Fortnightly,1
3042,48,Female,Handbag,Accessories,79,M,Orange,Winter,4.0,No,Credit Card,Express,No,No,27,PayPal,Monthly,1
3043,53,Female,Coat,Outerwear,27,L,Turquoise,Winter,2.9,No,Credit Card,Next Day Air,No,No,14,PayPal,Every 3 Months,1
3044,45,Female,Belt,Accessories,98,S,Peach,Fall,2.6,No,Debit Card,Store Pickup,No,No,17,Credit Card,Monthly,1
3045,21,Female,Boots,Footwear,67,M,Magenta,Winter,2.7,No,PayPal,Free Shipping,No,No,10,Bank Transfer,Quarterly,0
3046,42,Female,Socks,Clothing,37,L,Black,Winter,4.6,No,Debit Card,2-Day Shipping,No,No,4,PayPal,Bi-Weekly,1
3047,60,Female,Shoes,Footwear,49,M,White,Spring,3.2,No,Bank Transfer,Store Pickup,No,No,25,Cash,Every 3 Months,0
3048,21,Female,Sneakers,Footwear,74,M,Violet,Fall,4.1,No,Cash,2-Day Shipping,No,No,3,PayPal,Bi-Weekly,0
3049,69,Female,Jewelry,Accessories,93,M,Olive,Summer,3.9,No,PayPal,Standard,No,No,47,Venmo,Fortnightly,1
3050,40,Female,Handbag,Accessories,60,L,Red,Summer,3.0,No,Debit Card,Next Day Air,No,No,41,Bank Transfer,Bi-Weekly,1
3051,31,Female,Coat,Outerwear,76,S,Green,Spring,3.6,No,Cash,Standard,No,No,28,Venmo,Every 3 Months,1
3052,44,Female,Sunglasses,Accessories,64,L,Gold,Summer,4.6,No,Venmo,Express,No,No,49,Debit Card,Every 3 Months,1
3053,48,Female,Shoes,Footwear,38,XL,Olive,Spring,4.5,No,Credit Card,Store Pickup,No,No,7,Bank Transfer,Fortnightly,0
3054,32,Female,Shoes,Footwear,91,L,Brown,Winter,3.2,No,Credit Card,Next Day Air,No,No,22,Bank Transfer,Monthly,0
3055,42,Female,Boots,Footwear,70,S,Magenta,Summer,4.9,No,Cash,2-Day Shipping,No,No,34,Venmo,Monthly,0
3056,27,Female,Sandals,Footwear,22,M,Violet,Fall,5.0,No,Bank Transfer,Standard,No,No,5,Debit Card,Bi-Weekly,0
3057,69,Female,Gloves,Accessories,59,M,Beige,Spring,3.8,No,Credit Card,Standard,No,No,15,Cash,Bi-Weekly,1
3058,67,Female,Backpack,Accessories,22,M,Blue,Spring,3.4,No,PayPal,Next Day Air,No,No,26,Bank Transfer,Weekly,1
3059,41,Female,Handbag,Accessories,74,S,Orange,Winter,3.8,No,Venmo,Store Pickup,No,No,3,Bank Transfer,Fortnightly,1
3060,46,Female,Sweater,Clothing,71,L,Maroon,Spring,3.2,No,PayPal,Express,No,No,42,Credit Card,Quarterly,1
3061,47,Female,Coat,Outerwear,80,S,Charcoal,Summer,4.7,No,Credit Card,Store Pickup,No,No,1,Venmo,Monthly,1
3062,33,Female,T-shirt,Clothing,59,L,Olive,Fall,4.5,No,Debit Card,Express,No,No,20,PayPal,Every 3 Months,1
3063,51,Female,Backpack,Accessories,96,L,Green,Fall,3.3,No,Bank Transfer,Standard,No,No,39,PayPal,Monthly,1
3064,26,Female,Sunglasses,Accessories,43,L,Brown,Winter,3.9,No,Debit Card,Store Pickup,No,No,24,Credit Card,Fortnightly,1
3065,22,Female,Belt,Accessories,76,S,Cyan,Winter,3.6,No,Debit Card,Express,No,No,49,Bank Transfer,Quarterly,1
3066,49,Female,Jacket,Outerwear,59,M,Beige,Fall,2.8,No,Debit Card,Store Pickup,No,No,7,Venmo,Bi-Weekly,1
3067,58,Female,Skirt,Clothing,48,L,Teal,Summer,4.3,No,Cash,Free Shipping,No,No,13,Venmo,Every 3 Months,1
3068,70,Female,Belt,Accessories,22,S,Gray,Spring,3.5,No,Bank Transfer,Free Shipping,No,No,2,Cash,Weekly,1
3069,32,Female,Boots,Footwear,40,M,Indigo,Winter,4.2,No,Bank Transfer,Express,No,No,4,Debit Card,Weekly,0
3070,62,Female,Jeans,Clothing,73,L,Magenta,Spring,4.6,No,Venmo,Express,No,No,17,Debit Card,Quarterly,1
3071,52,Female,Shoes,Footwear,26,XL,Red,Fall,2.6,No,Debit Card,Free Shipping,No,No,43,PayPal,Bi-Weekly,0
3072,23,Female,Sweater,Clothing,41,L,Turquoise,Spring,3.4,No,Debit Card,Next Day Air,No,No,6,PayPal,Monthly,1
3073,26,Female,Jewelry,Accessories,98,L,Peach,Spring,3.1,No,Venmo,Standard,No,No,46,PayPal,Quarterly,1
3074,58,Female,Shirt,Clothing,63,L,White,Winter,3.6,No,PayPal,Free Shipping,No,No,7,Debit Card,Bi-Weekly,1
3075,26,Female,Boots,Footwear,55,L,Maroon,Winter,4.2,No,Bank Transfer,Next Day Air,No,No,34,Debit Card,Fortnightly,0
3076,54,Female,Shorts,Clothing,90,XL,Beige,Winter,3.6,No,Credit Card,Standard,No,No,21,PayPal,Every 3 Months,1
3077,66,Female,Handbag,Accessories,46,M,Blue,Summer,3.6,No,Credit Card,Express,No,No,13,Venmo,Bi-Weekly,1
3078,60,Female,Sweater,Clothing,88,S,Red,Spring,3.0,No,Venmo,Store Pickup,No,No,33,Debit Card,Bi-Weekly,1
3079,32,Female,Belt,Accessories,95,M,Blue,Spring,2.5,No,Bank Transfer,2-Day Shipping,No,No,24,Bank Transfer,Bi-Weekly,1
3080,48,Female,Belt,Accessories,31,M,Maroon,Fall,4.0,No,Credit Card,Store Pickup,No,No,4,Bank Transfer,Annually,1
3081,69,Female,Hoodie,Clothing,42,L,Yellow,Spring,4.1,No,PayPal,Next Day Air,No,No,5,Cash,Bi-Weekly,1
3082,64,Female,Sneakers,Footwear,44,L,Pink,Winter,4.9,No,Debit Card,Next Day Air,No,No,11,Credit Card,Weekly,0
3083,56,Female,T-shirt,Clothing,99,M,Maroon,Spring,4.0,No,Venmo,Next Day Air,No,No,20,Bank Transfer,Annually,1
3084,22,Female,Pants,Clothing,20,S,Purple,Summer,3.5,No,Venmo,Store Pickup,No,No,28,PayPal,Quarterly,1
3085,46,Female,Scarf,Accessories,37,S,Indigo,Spring,3.2,No,Bank Transfer,Store Pickup,No,No,43,PayPal,Monthly,1
3086,24,Female,Sweater,Clothing,50,L,Gray,Winter,2.8,No,Credit Card,Store Pickup,No,No,10,Venmo,Every 3 Months,1
3087,47,Female,Handbag,Accessories,73,M,Lavender,Summer,3.5,No,Debit Card,Next Day Air,No,No,26,Venmo,Every 3 Months,1
3088,62,Female,Shirt,Clothing,84,M,Charcoal,Spring,3.1,No,Cash,Free Shipping,No,No,29,Bank Transfer,Monthly,1
3089,34,Female,Dress,Clothing,64,M,Teal,Spring,3.3,No,PayPal,Store Pickup,No,No,35,Bank Transfer,Quarterly,1
3090,50,Female,Sandals,Footwear,21,L,Blue,Fall,4.6,No,Debit Card,Free Shipping,No,No,23,Cash,Bi-Weekly,0
3091,29,Female,Shirt,Clothing,36,M,Peach,Summer,4.9,No,PayPal,Store Pickup,No,No,15,Bank Transfer,Quarterly,1
3092,68,Female,Dress,Clothing,81,L,Orange,Winter,3.4,No,Bank Transfer,2-Day Shipping,No,No,46,Credit Card,Annually,1
3093,52,Female,Sunglasses,Accessories,54,L,Silver,Fall,3.5,No,Cash,Next Day Air,No,No,14,Bank Transfer,Bi-Weekly,1
3094,29,Female,Socks,Clothing,63,L,Red,Summer,4.8,No,Bank Transfer,Store Pickup,No,No,17,Cash,Every 3 Months,1
3095,22,Female,Sandals,Footwear,59,M,Gray,Summer,2.7,No,Bank Transfer,Store Pickup,No,No,9,Cash,Weekly,0
3096,62,Female,Hat,Accessories,53,S,Beige,Fall,3.4,No,Cash,Standard,No,No,13,Venmo,Fortnightly,1
3097,69,Female,Shirt,Clothing,63,L,White,Winter,3.5,No,PayPal,Next Day Air,No,No,20,Bank Transfer,Monthly,1
3098,48,Female,Shoes,Footwear,33,M,Silver,Fall,3.7,No,Debit Card,Free Shipping,No,No,39,Bank Transfer,Quarterly,0
3099,66,Female,Pants,Clothing,64,L,Cyan,Summer,3.3,No,Bank Transfer,Next Day Air,No,No,50,Bank Transfer,Quarterly,1
3100,42,Female,Shirt,Clothing,98,S,Maroon,Fall,2.9,No,Venmo,Free Shipping,No,No,21,Bank Transfer,Bi-Weekly,1
3101,50,Female,Hat,Accessories,85,L,Purple,Winter,3.9,No,Venmo,Express,No,No,3,Bank Transfer,Weekly,1
3102,32,Female,Jewelry,Accessories,82,S,Brown,Summer,2.7,No,PayPal,Express,No,No,9,PayPal,Fortnightly,1
3103,51,Female,Jacket,Outerwear,85,M,Green,Summer,4.3,No,Bank Transfer,Standard,No,No,29,Cash,Bi-Weekly,1
3104,27,Female,Shirt,Clothing,37,S,Peach,Winter,3.0,No,PayPal,2-Day Shipping,No,No,42,Bank Transfer,Weekly,1
3105,43,Female,Pants,Clothing,56,S,Turquoise,Summer,5.0,No,PayPal,2-Day Shipping,No,No,41,Debit Card,Fortnightly,1
3106,48,Female,Skirt,Clothing,33,M,Olive,Fall,2.7,No,Debit Card,Express,No,No,17,Debit Card,Monthly,1
3107,62,Female,Sandals,Footwear,57,M,Yellow,Winter,4.7,No,Venmo,Next Day Air,No,No,20,PayPal,Annually,0
3108,65,Female,Blouse,Clothing,31,L,Gray,Winter,4.6,No,Debit Card,Standard,No,No,18,Credit Card,Bi-Weekly,1
3109,50,Female,Socks,Clothing,69,M,Purple,Fall,3.2,No,Bank Transfer,2-Day Shipping,No,No,7,PayPal,Monthly,1
3110,60,Female,Jacket,Outerwear,92,M,Gray,Winter,4.3,No,Credit Card,Free Shipping,No,No,47,Bank Transfer,Fortnightly,1
3111,19,Female,Handbag,Accessories,46,L,Lavender,Fall,4.6,No,Bank Transfer,Next Day Air,No,No,2,Bank Transfer,Bi-Weekly,1
3112,21,Female,Belt,Accessories,81,XL,Indigo,Spring,4.9,No,PayPal,Free Shipping,No,No,25,Debit Card,Quarterly,1
3113,19,Female,Blouse,Clothing,97,S,Green,Fall,3.8,No,Cash,Express,No,No,26,Venmo,Annually,1
3114,46,Female,Shirt,Clothing,93,L,Green,Summer,2.6,No,PayPal,Express,No,No,2,Debit Card,Weekly,1
3115,21,Female,Handbag,Accessories,56,M,Olive,Spring,4.7,No,Venmo,Store Pickup,No,No,45,Venmo,Bi-Weekly,1
3116,26,Female,Scarf,Accessories,53,M,Charcoal,Fall,4.1,No,PayPal,Free Shipping,No,No,9,Bank Transfer,Bi-Weekly,1
3117,50,Female,Coat,Outerwear,66,L,Gray,Spring,3.7,No,Debit Card,Store Pickup,No,No,1,Venmo,Weekly,1
3118,43,Female,Hoodie,Clothing,50,M,Olive,Fall,3.0,No,Credit Card,Free Shipping,No,No,4,PayPal,Bi-Weekly,1
3119,61,Female,Shorts,Clothing,97,L,Blue,Summer,4.7,No,Venmo,Standard,No,No,31,Debit Card,Quarterly,1
3120,63,Female,Sandals,Footwear,79,XL,Silver,Winter,4.7,No,Cash,2-Day Shipping,No,No,21,Credit Card,Every 3 Months,0
3121,46,Female,Shirt,Clothing,76,M,Magenta,Fall,4.0,No,Venmo,Store Pickup,No,No,32,Debit Card,Fortnightly,1
3122,63,Female,Hoodie,Clothing,38,L,Black,Fall,2.6,No,Credit Card,Standard,No,No,16,Venmo,Weekly,1
3123,23,Female,Socks,Clothing,45,M,Pink,Fall,3.0,No,Debit Card,Express,No,No,34,Credit Card,Fortnightly,1
3124,57,Female,Handbag,Accessories,77,XL,Red,Fall,3.3,No,PayPal,Next Day Air,No,No,40,Venmo,Bi-Weekly,1
3125,57,Female,Jewelry,Accessories,51,M,Peach,Summer,3.4,No,Venmo,Standard,No,No,4,Cash,Every 3 Months,1
3126,33,Female,Coat,Outerwear,26,L,Lavender,Spring,4.0,No,Venmo,Standard,No,No,3,Cash,Quarterly,1
3127,57,Female,Sunglasses,Accessories,76,L,Lavender,Winter,2.6,No,PayPal,Store Pickup,No,No,28,Bank Transfer,Bi-Weekly,1
3128,55,Female,Gloves,Accessories,94,M,Beige,Winter,3.4,No,Credit Card,Free Shipping,No,No,43,Credit Card,Every 3 Months,1
3129,65,Female,Jacket,Outerwear,32,S,Indigo,Fall,4.4,No,PayPal,Standard,No,No,20,Cash,Annually,1
3130,60,Female,Sandals,Footwear,20,S,Cyan,Summer,4.7,No,PayPal,Express,No,No,40,Venmo,Every 3 Months,0
3131,52,Female,Pants,Clothing,20,M,Yellow,Summer,4.5,No,PayPal,Store Pickup,No,No,34,Venmo,Every 3 Months,1
3132,34,Female,Jacket,Outerwear,59,M,Peach,Fall,2.9,No,Cash,Store Pickup,No,No,11,Bank Transfer,Every 3 Months,1
3133,33,Female,Sweater,Clothing,97,M,Yellow,Summer,4.2,No,Cash,Express,No,No,26,Cash,Quarterly,1
3134,58,Female,T-shirt,Clothing,68,M,Orange,Spring,4.1,No,Credit Card,Next Day Air,No,No,29,Cash,Bi-Weekly,1
3135,35,Female,Boots,Footwear,66,L,Gray,Spring,4.4,No,Venmo,Store Pickup,No,No,47,Bank Transfer,Weekly,0
3136,68,Female,Shoes,Footwear,85,L,Yellow,Spring,4.7,No,Bank Transfer,Free Shipping,No,No,48,Venmo,Fortnightly,0
3137,58,Female,Skirt,Clothing,32,M,Gray,Fall,3.1,No,Bank Transfer,Next Day Air,No,No,29,Cash,Bi-Weekly,1
3138,34,Female,Coat,Outerwear,44,M,Turquoise,Spring,2.7,No,Cash,2-Day Shipping,No,No,14,Bank Transfer,Monthly,1
3139,47,Female,Blouse,Clothing,95,L,Gray,Fall,4.6,No,Venmo,Next Day Air,No,No,40,Cash,Every 3 Months,1
3140,35,Female,Sunglasses,Accessories,85,M,Olive,Winter,4.4,No,Venmo,Next Day Air,No,No,4,Venmo,Weekly,1
3141,34,Female,Gloves,Accessories,44,XL,Peach,Summer,4.6,No,Debit Card,Free Shipping,No,No,37,Bank Transfer,Weekly,1
3142,36,Female,Sunglasses,Accessories,30,S,Peach,Winter,4.9,No,Venmo,Express,No,No,47,Credit Card,Bi-Weekly,1
3143,23,Female,Sneakers,Footwear,21,L,Magenta,Winter,4.0,No,PayPal,2-Day Shipping,No,No,1,Venmo,Quarterly,0
3144,68,Female,Hoodie,Clothing,22,M,Purple,Summer,2.9,No,Debit Card,Store Pickup,No,No,26,Cash,Quarterly,1
3145,23,Female,Boots,Footwear,70,L,Beige,Spring,2.6,No,Bank Transfer,Free Shipping,No,No,12,Debit Card,Quarterly,0
3146,57,Female,Handbag,Accessories,29,XL,Purple,Spring,4.6,No,Debit Card,Standard,No,No,16,PayPal,Fortnightly,1
3147,21,Female,Shirt,Clothing,83,S,Yellow,Winter,4.9,No,Bank Transfer,Free Shipping,No,No,19,PayPal,Annually,1
3148,45,Female,Sweater,Clothing,99,M,Pink,Winter,4.3,No,Cash,Express,No,No,21,Credit Card,Weekly,1
3149,37,Female,Shorts,Clothing,35,L,Purple,Fall,4.3,No,Credit Card,Free Shipping,No,No,15,Venmo,Weekly,1
3150,18,Female,Belt,Accessories,40,M,Lavender,Winter,4.6,No,Debit Card,Free Shipping,No,No,9,Venmo,Annually,1
3151,55,Female,Blouse,Clothing,25,M,Peach,Spring,2.6,No,Venmo,Express,No,No,7,Bank Transfer,Bi-Weekly,1
3152,52,Female,T-shirt,Clothing,64,L,Orange,Fall,3.1,No,Cash,2-Day Shipping,No,No,47,Bank Transfer,Quarterly,1
3153,49,Female,Belt,Accessories,90,M,Red,Fall,3.1,No,Venmo,Store Pickup,No,No,17,PayPal,Monthly,1
3154,56,Female,Socks,Clothing,88,L,Red,Fall,3.1,No,Bank Transfer,Next Day Air,No,No,46,Venmo,Fortnightly,1
3155,27,Female,Belt,Accessories,55,M,Gold,Winter,4.4,No,Venmo,Standard,No,No,32,Cash,Quarterly,1
3156,22,Female,Handbag,Accessories,90,M,Brown,Fall,4.3,No,PayPal,Free Shipping,No,No,34,Cash,Annually,1
3157,18,Female,Shirt,Clothing,50,M,Black,Winter,3.1,No,Cash,2-Day Shipping,No,No,18,Cash,Monthly,1
3158,21,Female,Belt,Accessories,34,L,Red,Fall,3.1,No,Bank Transfer,Store Pickup,No,No,5,Debit Card,Fortnightly,1
3159,30,Female,Jewelry,Accessories,77,M,Gray,Winter,4.9,No,PayPal,2-Day Shipping,No,No,44,Credit Card,Monthly,1
3160,62,Female,Hat,Accessories,89,L,Pink,Winter,2.9,No,PayPal,Store Pickup,No,No,4,Bank Transfer,Quarterly,1
3161,28,Female,Backpack,Accessories,87,XL,Turquoise,Fall,3.8,No,Debit Card,Next Day Air,No,No,37,Cash,Fortnightly,1
3162,66,Female,Dress,Clothing,77,S,Charcoal,Winter,4.2,No,Cash,2-Day Shipping,No,No,43,Cash,Monthly,1
3163,66,Female,Shoes,Footwear,85,L,Blue,Winter,3.9,No,Credit Card,Standard,No,No,28,Bank Transfer,Quarterly,0
3164,49,Female,Pants,Clothing,66,XL,Turquoise,Summer,2.8,No,Bank Transfer,Express,No,No,36,Cash,Monthly,1
3165,40,Female,Dress,Clothing,32,L,Silver,Winter,2.6,No,Cash,Standard,No,No,16,Credit Card,Annually,1
3166,49,Female,Jacket,Outerwear,92,M,Lavender,Spring,3.0,No,PayPal,Store Pickup,No,No,38,Bank Transfer,Every 3 Months,1
3167,19,Female,Shirt,Clothing,80,M,Gold,Winter,2.7,No,Debit Card,Next Day Air,No,No,37,Bank Transfer,Fortnightly,1
3168,24,Female,Dress,Clothing,78,M,Blue,Fall,2.8,No,Venmo,2-Day Shipping,No,No,9,Cash,Bi-Weekly,1
3169,31,Female,Jeans,Clothing,24,M,Orange,Spring,2.9,No,Bank Transfer,2-Day Shipping,No,No,14,PayPal,Fortnightly,1
3170,35,Female,T-shirt,Clothing,59,M,White,Fall,3.8,No,Venmo,Free Shipping,No,No,3,Venmo,Weekly,1
3171,65,Female,Sunglasses,Accessories,41,XL,Charcoal,Spring,4.4,No,Debit Card,Express,No,No,10,Credit Card,Fortnightly,1
3172,68,Female,Jewelry,Accessories,26,M,Maroon,Spring,3.1,No,Credit Card,Express,No,No,26,Bank Transfer,Bi-Weekly,1
3173,57,Female,Socks,Clothing,52,M,Olive,Fall,3.7,No,Venmo,Standard,No,No,30,Debit Card,Bi-Weekly,1
3174,69,Female,Skirt,Clothing,46,L,Teal,Summer,4.9,No,Cash,Next Day Air,No,No,32,PayPal,Fortnightly,1
3175,45,Female,Pants,Clothing,52,L,Orange,Winter,3.8,No,PayPal,Store Pickup,No,No,35,PayPal,Monthly,1
3176,35,Female,Socks,Clothing,42,M,Maroon,Fall,3.4,No,Debit Card,Store Pickup,No,No,26,Debit Card,Every 3 Months,1
3177,36,Female,Sandals,Footwear,37,XL,Turquoise,Spring,4.6,No,Cash,2-Day Shipping,No,No,39,Credit Card,Monthly,0
3178,55,Female,Belt,Accessories,52,L,Beige,Fall,3.2,No,Credit Card,Standard,No,No,31,Credit Card,Monthly,1
3179,66,Female,Sandals,Footwear,34,L,Beige,Spring,2.7,No,Cash,Free Shipping,No,No,28,Credit Card,Annually,0
3180,57,Female,Shorts,Clothing,88,M,Olive,Spring,4.3,No,Debit Card,Free Shipping,No,No,12,Debit Card,Bi-Weekly,1
3181,18,Female,Handbag,Accessories,88,L,Turquoise,Fall,3.8,No,Cash,Standard,No,No,46,PayPal,Weekly,1
3182,31,Female,Jacket,Outerwear,51,M,Charcoal,Summer,4.4,No,Cash,Free Shipping,No,No,27,PayPal,Every 3 Months,1
3183,50,Female,Sunglasses,Accessories,97,L,Green,Fall,3.6,No,PayPal,Free Shipping,No,No,4,Credit Card,Annually,1
3184,50,Female,Sneakers,Footwear,56,M,Green,Winter,3.5,No,Debit Card,Standard,No,No,14,Cash,Every 3 Months,0
3185,61,Female,Sweater,Clothing,53,L,Green,Spring,4.2,No,Credit Card,2-Day Shipping,No,No,30,Venmo,Quarterly,1
3186,52,Female,Skirt,Clothing,71,L,Gold,Fall,4.7,No,Credit Card,Express,No,No,6,PayPal,Annually,1
3187,38,Female,Jewelry,Accessories,93,S,Cyan,Winter,4.8,No,PayPal,Store Pickup,No,No,43,Venmo,Annually,1
3188,67,Female,Blouse,Clothing,72,L,Indigo,Winter,3.2,No,Credit Card,Free Shipping,No,No,28,Debit Card,Weekly,1
3189,42,Female,Blouse,Clothing,59,M,Lavender,Winter,3.5,No,Venmo,Standard,No,No,39,Bank Transfer,Monthly,1
3190,25,Female,Boots,Footwear,87,M,Beige,Summer,4.2,No,PayPal,Store Pickup,No,No,30,PayPal,Bi-Weekly,0
3191,41,Female,Jeans,Clothing,78,S,Purple,Fall,3.4,No,Bank Transfer,Free Shipping,No,No,5,Credit Card,Fortnightly,1
3192,62,Female,Hoodie,Clothing,68,XL,Maroon,Winter,4.7,No,Bank Transfer,Store Pickup,No,No,42,Credit Card,Every 3 Months,1
3193,19,Female,Sweater,Clothing,76,S,Maroon,Fall,3.0,No,Credit Card,Free Shipping,No,No,20,Cash,Fortnightly,1
3194,63,Female,Gloves,Accessories,99,L,Teal,Winter,4.0,No,PayPal,Express,No,No,35,Credit Card,Fortnightly,1
3195,43,Female,Sneakers,Footwear,52,L,Gold,Summer,4.6,No,Debit Card,Standard,No,No,10,Credit Card,Bi-Weekly,0
3196,68,Female,Sunglasses,Accessories,58,S,Red,Spring,4.9,No,Debit Card,Next Day Air,No,No,36,Credit Card,Quarterly,1
3197,24,Female,Belt,Accessories,59,L,Maroon,Winter,2.8,No,Debit Card,Express,No,No,21,Debit Card,Fortnightly,1
3198,27,Female,Sweater,Clothing,71,M,Teal,Spring,3.2,No,Bank Transfer,Free Shipping,No,No,29,Credit Card,Every 3 Months,1
3199,61,Female,Gloves,Accessories,94,L,Peach,Winter,2.8,No,Cash,Free Shipping,No,No,39,Debit Card,Weekly,1
3200,59,Female,Handbag,Accessories,40,XL,Pink,Winter,4.2,No,PayPal,Express,No,No,16,PayPal,Monthly,1
3201,67,Female,Socks,Clothing,24,L,Black,Spring,4.8,No,PayPal,Free Shipping,No,No,32,Credit Card,Monthly,1
3202,46,Female,Pants,Clothing,38,S,Indigo,Fall,2.8,No,Credit Card,2-Day Shipping,No,No,34,Cash,Monthly,1
3203,65,Female,Scarf,Accessories,37,L,Green,Fall,4.5,No,Bank Transfer,Standard,No,No,38,Venmo,Annually,1
3204,63,Female,Coat,Outerwear,29,L,Teal,Spring,4.1,No,Cash,Express,No,No,14,Venmo,Annually,1
3205,57,Female,Jacket,Outerwear,92,XL,Lavender,Fall,4.3,No,Credit Card,Free Shipping,No,No,23,Debit Card,Bi-Weekly,1
3206,40,Female,Hoodie,Clothing,24,XL,Magenta,Fall,4.4,No,Debit Card,2-Day Shipping,No,No,50,Bank Transfer,Every 3 Months,1
3207,36,Female,Boots,Footwear,52,M,Brown,Winter,3.0,No,Debit Card,Free Shipping,No,No,49,PayPal,Monthly,0
3208,67,Female,Socks,Clothing,29,XL,Beige,Summer,2.7,No,Debit Card,Next Day Air,No,No,14,PayPal,Annually,1
3209,61,Female,Jewelry,Accessories,30,L,Indigo,Winter,3.3,No,PayPal,2-Day Shipping,No,No,42,PayPal,Weekly,1
3210,64,Female,Shoes,Footwear,31,L,Peach,Fall,4.3,No,Bank Transfer,Standard,No,No,39,Debit Card,Annually,0
3211,30,Female,Socks,Clothing,67,M,Magenta,Summer,2.9,No,Debit Card,Express,No,No,43,Venmo,Bi-Weekly,1
3212,53,Female,Pants,Clothing,65,L,Turquoise,Winter,4.9,No,Credit Card,Standard,No,No,12,Cash,Monthly,1
3213,27,Female,Sneakers,Footwear,22,M,Indigo,Winter,3.6,No,Bank Transfer,2-Day Shipping,No,No,21,Debit Card,Weekly,0
3214,27,Female,Sunglasses,Accessories,56,M,Brown,Winter,3.3,No,Venmo,Standard,No,No,33,Credit Card,Monthly,1
3215,53,Female,Skirt,Clothing,78,M,Yellow,Spring,3.1,No,Bank Transfer,Free Shipping,No,No,6,Debit Card,Annually,1
3216,34,Female,Coat,Outerwear,90,M,Magenta,Summer,2.7,No,Bank Transfer,Free Shipping,No,No,10,PayPal,Every 3 Months,1
3217,39,Female,Hoodie,Clothing,85,S,Olive,Winter,3.4,No,Debit Card,Next Day Air,No,No,18,Cash,Weekly,1
3218,44,Female,Sunglasses,Accessories,58,M,Silver,Fall,3.4,No,PayPal,Express,No,No,46,Venmo,Weekly,1
3219,37,Female,Skirt,Clothing,34,M,Teal,Fall,3.9,No,Venmo,Express,No,No,49,PayPal,Monthly,1
3220,57,Female,Coat,Outerwear,40,L,White,Summer,3.5,No,Bank Transfer,2-Day Shipping,No,No,39,Credit Card,Weekly,1
3221,38,Female,Handbag,Accessories,29,M,Blue,Fall,4.1,No,PayPal,Free Shipping,No,No,16,Cash,Monthly,1
3222,21,Female,T-shirt,Clothing,76,M,Yellow,Winter,3.2,No,Credit Card,Standard,No,No,28,Cash,Annually,1
3223,45,Female,Sunglasses,Accessories,84,S,Maroon,Fall,4.6,No,Debit Card,Store Pickup,No,No,22,PayPal,Quarterly,1
3224,68,Female,Shirt,Clothing,65,S,Gray,Spring,3.9,No,PayPal,Standard,No,No,36,Venmo,Bi-Weekly,1
3225,37,Female,Hoodie,Clothing,80,L,Indigo,Winter,2.7,No,Cash,Free Shipping,No,No,18,PayPal,Monthly,1
3226,53,Female,Blouse,Clothing,98,M,Pink,Fall,3.0,No,Credit Card,Store Pickup,No,No,31,Credit Card,Weekly,1
3227,57,Female,Sneakers,Footwear,71,XL,Beige,Spring,3.3,No,Debit Card,Next Day Air,No,No,38,Bank Transfer,Fortnightly,0
3228,28,Female,Scarf,Accessories,69,XL,White,Fall,2.7,No,Credit Card,Free Shipping,No,No,42,Debit Card,Quarterly,1
3229,37,Female,Jewelry,Accessories,95,M,Yellow,Spring,4.6,No,Credit Card,2-Day Shipping,No,No,27,PayPal,Annually,1
3230,54,Female,Pants,Clothing,67,M,Teal,Fall,2.7,No,Debit Card,Express,No,No,24,Cash,Monthly,1
3231,49,Female,Sneakers,Footwear,49,M,Olive,Summer,2.5,No,Venmo,Next Day Air,No,No,38,Debit Card,Annually,0
3232,62,Female,Shoes,Footwear,97,M,Maroon,Winter,4.4,No,PayPal,Free Shipping,No,No,9,Credit Card,Annually,0
3233,45,Female,T-shirt,Clothing,34,M,White,Spring,4.0,No,PayPal,Next Day Air,No,No,19,Bank Transfer,Monthly,1
3234,45,Female,Belt,Accessories,74,M,Lavender,Fall,3.8,No,Credit Card,Express,No,No,11,Debit Card,Bi-Weekly,1
3235,49,Female,Jewelry,Accessories,96,M,Black,Winter,2.5,No,Bank Transfer,2-Day Shipping,No,No,16,Debit Card,Quarterly,1
3236,27,Female,Belt,Accessories,68,M,Green,Summer,4.0,No,Venmo,Free Shipping,No,No,18,Venmo,Monthly,1
3237,63,Female,Belt,Accessories,84,L,Olive,Fall,4.1,No,Venmo,Next Day Air,No,No,8,Cash,Monthly,1
3238,61,Female,T-shirt,Clothing,57,M,Gray,Summer,2.8,No,Bank Transfer,Express,No,No,4,Cash,Weekly,1
3239,25,Female,Sneakers,Footwear,84,XL,Teal,Fall,3.4,No,PayPal,2-Day Shipping,No,No,37,Cash,Quarterly,0
3240,33,Female,Sunglasses,Accessories,32,M,Charcoal,Fall,2.7,No,Credit Card,2-Day Shipping,No,No,30,Cash,Monthly,1
